cliente,producto,precio,cantidad,pais,metodo_pago,fecha
Juan,Laptop,855.0,7,peru,transferencia,2024-05-09 06:00:00
Pedro,Mouse,682.0,8,col,Tarjeta,2024-05-09 07:00:00
Pedro,Laptop,1632.0,1,Perú,Tarjeta,2024-05-09 08:00:00
Pedro,Teclado,30.0,8,Colombia,transferencia,2024-05-09 09:00:00
Juan,Mouse,1344.0,3,Perú,Efectivo,2024-05-09 10:00:00
Ana,Monitor,597.0,3,col,TRANSFERENCIA,2024-05-09 11:00:00
Juan,Celular,1986.0,6,COL,Efectivo,2024-05-09 12:00:00
Luisa,Teclado,907.0,4,Chile,TRANSFERENCIA,2024-05-09 13:00:00
Luisa,Mouse,1686.0,4,peru,Efectivo,2024-05-09 14:00:00
Juan,Laptop,1671.0,4,Colombia,transferencia,2024-05-09 15:00:00
Pedro,Celular,1796.0,9,peru,TRANSFERENCIA,2024-05-09 16:00:00
Ana,Laptop,1933.0,8,chile,Efectivo,2024-05-09 17:00:00
Juan,Mouse,1629.0,3,peru,transferencia,2024-05-09 18:00:00
Juan,Mouse,1467.0,1,peru,Efectivo,2024-05-09 19:00:00
Juan,Teclado,380.0,1,peru,Tarjeta,2024-05-09 20:00:00
Carlos,Monitor,1593.0,three,col,Tarjeta,2024-05-09 21:00:00
Luisa,Laptop,1924.0,4,peru,Efectivo,2024-05-09 22:00:00
Pedro,Teclado,87.0,6,Chile,transferencia,2024-05-09 23:00:00
Maria,Celular,1575.0,4,peru,Efectivo,2024-05-10 00:00:00
Pedro,Monitor,1318.0,3,col,transferencia,2024-05-10 01:00:00
Maria,Teclado,657.0,8,Perú,TRANSFERENCIA,2024-05-10 02:00:00
Carlos,Laptop,149.0,8,col,Tarjeta,2024-05-10 03:00:00
Juan,Mouse,562.0,6,chile,TRANSFERENCIA,2024-05-10 04:00:00
Carlos,Celular,1007.0,9,chile,transferencia,2024-05-10 05:00:00
Carlos,Laptop,291.0,1,Chile,Efectivo,2024-05-10 06:00:00
Ana,Monitor,1595.0,8,Chile,Tarjeta,2024-05-10 07:00:00
Luisa,Monitor,1291.0,6,COL,transferencia,2024-05-10 08:00:00
Maria,Mouse,1856.0,1,col,transferencia,2024-05-10 09:00:00
Juan,Mouse,1393.0,4,Perú,Tarjeta,2024-05-10 10:00:00
Maria,Celular,449.0,5,COL,Efectivo,2024-05-10 11:00:00
Pedro,Celular,279.0,7,COL,Tarjeta,2024-05-10 12:00:00
Maria,Mouse,1167.0,8,Colombia,Efectivo,2024-05-10 13:00:00
Pedro,Mouse,755.0,9,peru,Efectivo,2024-05-10 14:00:00
Luisa,Monitor,1673.0,6,COL,transferencia,2024-05-10 15:00:00
Pedro,Mouse,113.0,9,COL,Efectivo,2024-10-05 00:00:00
Maria,Teclado,775.0,4,Chile,Efectivo,2024-05-10 17:00:00
Maria,Laptop,104.0,8,Perú,Tarjeta,2024-05-10 18:00:00
Pedro,Mouse,1882.0,3,COL,Tarjeta,2024-05-10 19:00:00
Carlos,Celular,738.0,4,chile,Efectivo,2024-05-10 20:00:00
Luisa,Teclado,1606.0,4,Perú,transferencia,2024-05-10 21:00:00
Ana,Celular,489.0,6,peru,Tarjeta,2024-05-10 22:00:00
Juan,Teclado,789.0,9,chile,TRANSFERENCIA,2024-05-10 23:00:00
Maria,Mouse,1274.0,6,Chile,transferencia,2024-05-11 00:00:00
Juan,Laptop,22.0,1,chile,Tarjeta,2024-05-11 01:00:00
Ana,Celular,1180.0,5,Colombia,Tarjeta,2024-05-11 02:00:00
Juan,Teclado,1973.0,9,Colombia,TRANSFERENCIA,2024-05-11 03:00:00
Ana,Monitor,1785.0,5,peru,Efectivo,2024-05-11 04:00:00
Pedro,Mouse,610.0,6,peru,Tarjeta,2024-05-11 05:00:00
Carlos,Laptop,104.0,3,chile,TRANSFERENCIA,2024-05-11 06:00:00
Maria,Mouse,1860.0,8,Chile,TRANSFERENCIA,2024-05-11 07:00:00
Ana,Monitor,302.0,4,Chile,Tarjeta,2024-05-11 08:00:00
Juan,Laptop,34.0,4,col,transferencia,2024-05-11 09:00:00
Maria,Monitor,1305.0,5,COL,Tarjeta,2024-05-11 10:00:00
Carlos,Mouse,1538.0,9,COL,TRANSFERENCIA,2024-05-11 11:00:00
Pedro,Teclado,1199.0,8,COL,Tarjeta,2024-05-11 12:00:00
Maria,Mouse,948.0,7,Perú,transferencia,2024-05-11 13:00:00
Ana,Mouse,771.0,5,col,Efectivo,2024-05-11 14:00:00
Carlos,Mouse,1120.0,9,chile,Efectivo,2024-11-05 00:00:00
Juan,Celular,663.0,9,COL,Tarjeta,2024-05-11 16:00:00
Carlos,Monitor,1679.0,2,Perú,Tarjeta,2024-05-11 17:00:00
Carlos,Monitor,994.0,4,Perú,TRANSFERENCIA,2024-05-11 18:00:00
Luisa,Monitor,1824.0,8,Colombia,transferencia,2024-05-11 19:00:00
Carlos,Celular,647.0,1,Perú,TRANSFERENCIA,2024-05-11 20:00:00
Carlos,Teclado,1861.0,5,peru,TRANSFERENCIA,2024-05-11 21:00:00
Maria,Mouse,500.0,8,Chile,Efectivo,2024-05-11 22:00:00
Juan,Teclado,1941.0,2,Perú,TRANSFERENCIA,2024-05-11 23:00:00
Maria,Celular,1174.0,2,peru,TRANSFERENCIA,2024-05-12 00:00:00
Maria,Monitor,1901.0,8,peru,Efectivo,2024-05-12 01:00:00
Ana,Mouse,1136.0,9,Colombia,Efectivo,2024-05-12 02:00:00
Maria,Laptop,,7,chile,transferencia,2024-05-12 03:00:00
Luisa,Laptop,1935.0,8,Colombia,transferencia,2024-05-12 00:00:00
Luisa,Teclado,584.0,5,Perú,transferencia,2024-05-12 05:00:00
Ana,Monitor,303.0,1,Colombia,Tarjeta,2024-05-12 06:00:00
Pedro,Laptop,905.0,4,Colombia,Efectivo,2024-05-12 07:00:00
Juan,Teclado,1339.0,2,chile,Tarjeta,2024-05-12 08:00:00
Juan,Celular,1287.0,3,Chile,Tarjeta,2024-05-12 09:00:00
Maria,Teclado,,3,COL,transferencia,2024-05-12 10:00:00
Maria,Teclado,49.0,9,Perú,Efectivo,2024-05-12 11:00:00
Pedro,Teclado,785.0,4,chile,Tarjeta,2024-05-12 12:00:00
Maria,Mouse,1734.0,three,Perú,TRANSFERENCIA,2024-05-12 13:00:00
Juan,Teclado,529.0,3,Perú,TRANSFERENCIA,2024-05-12 14:00:00
Carlos,Teclado,1649.0,3,Colombia,Efectivo,2024-05-12 15:00:00
Luisa,Mouse,1770.0,7,Chile,Tarjeta,2024-05-12 16:00:00
Carlos,Mouse,555.0,8,Colombia,transferencia,2024-05-12 17:00:00
Carlos,Celular,245.0,6,peru,Tarjeta,2024-05-12 18:00:00
Juan,Monitor,472.0,4,col,TRANSFERENCIA,2024-05-12 19:00:00
Carlos,Laptop,1261.0,6,col,TRANSFERENCIA,2024-05-12 20:00:00
Pedro,Laptop,1733.0,1,chile,transferencia,2024-05-12 21:00:00
Ana,Teclado,1858.0,8,col,Efectivo,2024-05-12 22:00:00
Maria,Celular,492.0,1,chile,Tarjeta,2024-05-12 23:00:00
Ana,Teclado,439.0,5,COL,TRANSFERENCIA,2024-05-13 00:00:00
Luisa,Laptop,1055.0,2,Colombia,Tarjeta,2024-05-13 01:00:00
Maria,Mouse,352.0,6,peru,transferencia,2024-05-13 02:00:00
Carlos,Monitor,1073.0,9,peru,transferencia,2024-05-13 03:00:00
Luisa,Celular,1206.0,5,col,Efectivo,2024-05-13 04:00:00
Maria,Mouse,1472.0,4,Chile,transferencia,2024-05-13 05:00:00
Pedro,Monitor,1212.0,2,COL,Efectivo,2024-05-13 06:00:00
Pedro,Celular,1631.0,3,chile,Tarjeta,2024-05-13 07:00:00
Pedro,Celular,142.0,6,COL,TRANSFERENCIA,2024-05-13 08:00:00
Pedro,Laptop,360.0,8,col,TRANSFERENCIA,2024-05-13 09:00:00
Carlos,Mouse,1558.0,8,chile,Efectivo,2024-05-13 10:00:00
Ana,Celular,1573.0,5,chile,TRANSFERENCIA,2024-05-13 11:00:00
Maria,Celular,515.0,5,col,Efectivo,2024-05-13 12:00:00
Carlos,Monitor,93.0,3,Colombia,Efectivo,2024-05-13 13:00:00
Pedro,Laptop,1002.0,7,Chile,Tarjeta,2024-05-13 14:00:00
Ana,Teclado,1497.0,6,COL,Tarjeta,2024-05-13 15:00:00
Luisa,Laptop,839.0,1,peru,transferencia,2024-05-13 16:00:00
Luisa,Teclado,870.0,4,col,Efectivo,2024-05-13 17:00:00
Luisa,Mouse,352.0,6,Colombia,Tarjeta,2024-05-13 18:00:00
Pedro,Mouse,1313.0,6,peru,Efectivo,2024-05-13 19:00:00
Luisa,Celular,875.0,3,COL,Efectivo,2024-05-13 20:00:00
Juan,Mouse,1296.0,6,col,Efectivo,2024-05-13 21:00:00
Maria,Celular,1199.0,6,chile,Tarjeta,2024-05-13 22:00:00
Maria,Laptop,302.0,9,Chile,Efectivo,2024-05-13 23:00:00
Pedro,Mouse,1542.0,9,col,Efectivo,2024-05-14 00:00:00
Juan,Laptop,1613.0,2,Chile,transferencia,2024-05-14 01:00:00
Carlos,Laptop,1259.0,4,Colombia,Efectivo,2024-05-14 02:00:00
Carlos,Mouse,1203.0,9,Colombia,transferencia,2024-05-14 03:00:00
Luisa,Laptop,607.0,4,COL,Efectivo,2024-05-14 04:00:00
Ana,Mouse,654.0,8,Chile,transferencia,2024-05-14 05:00:00
Carlos,Mouse,457.0,3,col,Tarjeta,2024-05-14 06:00:00
Ana,Mouse,699.0,3,Colombia,Tarjeta,2024-05-14 07:00:00
Maria,Teclado,1011.0,9,col,TRANSFERENCIA,2024-05-14 08:00:00
Ana,Laptop,864.0,8,COL,Efectivo,2024-05-14 09:00:00
Maria,Monitor,511.0,1,Chile,TRANSFERENCIA,2024-05-14 10:00:00
Juan,Mouse,773.0,2,col,TRANSFERENCIA,2024-05-14 11:00:00
Juan,Laptop,1560.0,3,peru,transferencia,2024-05-14 12:00:00
Pedro,Celular,744.0,2,col,Tarjeta,2024-05-14 13:00:00
Pedro,Mouse,1412.0,3,Perú,Efectivo,2024-05-14 14:00:00
Luisa,Mouse,1234.0,8,Perú,Efectivo,2024-05-14 15:00:00
Carlos,Monitor,1652.0,6,chile,transferencia,2024-05-14 16:00:00
Luisa,Teclado,259.0,7,COL,TRANSFERENCIA,2024-05-14 17:00:00
Maria,Teclado,1982.0,6,COL,transferencia,2024-05-14 18:00:00
Luisa,Mouse,1442.0,1,COL,TRANSFERENCIA,2024-05-14 19:00:00
Ana,Laptop,610.0,3,peru,Efectivo,2024-05-14 20:00:00
Maria,Celular,134.0,1,Chile,transferencia,2024-05-14 21:00:00
Pedro,Celular,122.0,9,peru,TRANSFERENCIA,2024-05-14 22:00:00
Juan,Laptop,990.0,9,chile,transferencia,2024-05-14 23:00:00
Pedro,Mouse,1170.0,5,col,Tarjeta,2024-05-15 00:00:00
Carlos,Celular,1792.0,4,Colombia,transferencia,2024-05-15 01:00:00
Maria,Teclado,,9,Chile,Efectivo,2024-05-15 02:00:00
Maria,Laptop,1711.0,9,Perú,transferencia,2024-05-15 03:00:00
Ana,Monitor,159.0,3,Perú,Efectivo,2024-05-15 04:00:00
Carlos,Mouse,884.0,5,chile,Efectivo,2024-05-15 05:00:00
Juan,Laptop,352.0,3,Perú,transferencia,2024-05-15 06:00:00
Maria,Celular,1978.0,three,chile,transferencia,2024-05-15 07:00:00
Maria,Mouse,589.0,1,col,transferencia,2024-05-15 08:00:00
Ana,Teclado,1766.0,2,col,Tarjeta,2024-05-15 09:00:00
Luisa,Mouse,792.0,8,COL,Tarjeta,2024-05-15 10:00:00
Juan,Mouse,330.0,8,Colombia,TRANSFERENCIA,2024-05-15 11:00:00
Pedro,Teclado,831.0,3,COL,transferencia,2024-05-15 12:00:00
Carlos,Teclado,1959.0,7,col,TRANSFERENCIA,2024-05-15 13:00:00
Maria,Mouse,1894.0,7,peru,TRANSFERENCIA,2024-05-15 14:00:00
Maria,Teclado,541.0,2,COL,Efectivo,2024-05-15 15:00:00
Pedro,Laptop,1322.0,9,Chile,TRANSFERENCIA,2024-05-15 16:00:00
Juan,Teclado,1522.0,3,col,transferencia,2024-05-15 00:00:00
Luisa,Teclado,501.0,2,col,Tarjeta,2024-05-15 18:00:00
Maria,Mouse,621.0,3,peru,TRANSFERENCIA,2024-05-15 19:00:00
Juan,Laptop,261.0,2,peru,TRANSFERENCIA,2024-05-15 20:00:00
Pedro,Monitor,1110.0,8,peru,Tarjeta,2024-05-15 21:00:00
Ana,Monitor,1680.0,5,Colombia,TRANSFERENCIA,2024-05-15 22:00:00
Luisa,Celular,1425.0,3,Chile,transferencia,2024-05-15 23:00:00
Carlos,Teclado,1445.0,5,col,TRANSFERENCIA,2024-05-16 00:00:00
Maria,Teclado,182.0,8,peru,Efectivo,2024-05-16 01:00:00
Juan,Laptop,884.0,7,Colombia,TRANSFERENCIA,2024-05-16 02:00:00
Ana,Monitor,210.0,6,Perú,Efectivo,2024-05-16 03:00:00
Carlos,Celular,226.0,1,Chile,Tarjeta,2024-05-16 04:00:00
Juan,Laptop,385.0,1,chile,Tarjeta,2024-05-16 05:00:00
Juan,Teclado,1753.0,1,chile,TRANSFERENCIA,2024-05-16 06:00:00
Carlos,Monitor,1619.0,8,Perú,TRANSFERENCIA,2024-05-16 07:00:00
Ana,Celular,20.0,8,Perú,Tarjeta,2024-05-16 08:00:00
Pedro,Mouse,1832.0,7,col,Efectivo,2024-05-16 09:00:00
Ana,Monitor,1801.0,6,Colombia,Tarjeta,2024-05-16 10:00:00
Luisa,Celular,1045.0,4,Colombia,Tarjeta,2024-05-16 11:00:00
Maria,Laptop,901.0,1,Perú,Efectivo,2024-05-16 12:00:00
Carlos,Mouse,1623.0,9,Chile,Tarjeta,2024-05-16 13:00:00
Pedro,Celular,444.0,1,COL,TRANSFERENCIA,2024-05-16 14:00:00
Carlos,Celular,1717.0,4,Perú,TRANSFERENCIA,2024-05-16 15:00:00
Carlos,Teclado,1641.0,3,col,Tarjeta,2024-05-16 16:00:00
Ana,Monitor,827.0,7,Perú,TRANSFERENCIA,2024-05-16 17:00:00
Maria,Teclado,1406.0,5,Chile,transferencia,2024-05-16 18:00:00
Luisa,Mouse,1306.0,5,Chile,Tarjeta,2024-05-16 19:00:00
Juan,Celular,940.0,4,Perú,transferencia,2024-05-16 20:00:00
Juan,Teclado,1930.0,1,Colombia,Tarjeta,2024-05-16 21:00:00
Carlos,Monitor,1958.0,5,Perú,Tarjeta,2024-05-16 22:00:00
Maria,Mouse,700.0,three,peru,transferencia,2024-05-16 23:00:00
Pedro,Laptop,1609.0,8,peru,Tarjeta,2024-05-17 00:00:00
Ana,Teclado,1542.0,2,COL,TRANSFERENCIA,2024-05-17 01:00:00
Maria,Mouse,1165.0,8,col,transferencia,2024-05-17 02:00:00
Maria,Laptop,864.0,1,col,Tarjeta,2024-05-17 03:00:00
Ana,Teclado,1957.0,4,chile,TRANSFERENCIA,2024-05-17 04:00:00
Carlos,Mouse,793.0,3,Colombia,transferencia,2024-05-17 05:00:00
Maria,Mouse,328.0,5,col,transferencia,2024-05-17 06:00:00
Juan,Teclado,853.0,5,COL,TRANSFERENCIA,2024-05-17 07:00:00
Ana,Mouse,1982.0,5,peru,Tarjeta,2024-05-17 08:00:00
Pedro,Celular,1886.0,4,Colombia,Tarjeta,2024-05-17 09:00:00
Luisa,Teclado,630.0,8,Chile,transferencia,2024-05-17 10:00:00
Carlos,Mouse,,3,peru,Efectivo,2024-05-17 11:00:00
Ana,Laptop,1201.0,4,COL,Tarjeta,2024-05-17 12:00:00
Luisa,Laptop,406.0,1,Colombia,Tarjeta,2024-05-17 13:00:00
Luisa,Celular,1213.0,7,Perú,TRANSFERENCIA,2024-05-17 14:00:00
Pedro,Teclado,1091.0,1,col,Efectivo,2024-05-17 15:00:00
Maria,Mouse,1513.0,2,COL,Efectivo,2024-05-17 16:00:00
Pedro,Mouse,1966.0,7,Colombia,transferencia,2024-05-17 17:00:00
Maria,Laptop,1624.0,1,peru,TRANSFERENCIA,2024-05-17 18:00:00
Maria,Celular,469.0,3,Colombia,TRANSFERENCIA,2024-05-17 19:00:00
Ana,Laptop,70.0,6,Perú,Tarjeta,2024-05-17 20:00:00
Ana,Laptop,378.0,6,COL,transferencia,2024-05-17 21:00:00
Carlos,Celular,1154.0,6,Colombia,Tarjeta,2024-05-17 22:00:00
Maria,Teclado,728.0,2,Chile,Efectivo,2024-05-17 23:00:00
Luisa,Mouse,555.0,2,COL,TRANSFERENCIA,2024-05-18 00:00:00
Juan,Teclado,1615.0,6,COL,transferencia,2024-05-18 01:00:00
Carlos,Monitor,1050.0,5,peru,Tarjeta,2024-05-18 02:00:00
Ana,Monitor,505.0,7,chile,Tarjeta,2024-05-18 00:00:00
Pedro,Monitor,506.0,7,col,Efectivo,2024-05-18 04:00:00
Carlos,Celular,514.0,5,chile,TRANSFERENCIA,2024-05-18 05:00:00
Carlos,Laptop,1565.0,8,Chile,Efectivo,2024-05-18 06:00:00
Carlos,Teclado,978.0,6,Perú,Tarjeta,2024-05-18 07:00:00
Carlos,Mouse,1348.0,5,Colombia,TRANSFERENCIA,2024-05-18 08:00:00
Juan,Monitor,1102.0,4,chile,TRANSFERENCIA,2024-05-18 09:00:00
Pedro,Teclado,1760.0,7,col,Efectivo,2024-05-18 00:00:00
Pedro,Monitor,170.0,4,peru,TRANSFERENCIA,2024-05-18 11:00:00
Pedro,Monitor,1647.0,5,col,Efectivo,2024-05-18 12:00:00
Maria,Mouse,1921.0,5,COL,TRANSFERENCIA,2024-05-18 13:00:00
Luisa,Celular,727.0,1,COL,TRANSFERENCIA,2024-05-18 14:00:00
Pedro,Laptop,1178.0,1,Perú,transferencia,2024-05-18 15:00:00
Carlos,Celular,1602.0,3,Chile,TRANSFERENCIA,2024-05-18 16:00:00
Carlos,Teclado,1628.0,3,Colombia,Tarjeta,2024-05-18 17:00:00
Pedro,Celular,1002.0,2,Colombia,transferencia,2024-05-18 18:00:00
Pedro,Teclado,1418.0,2,peru,Efectivo,2024-05-18 19:00:00
Carlos,Teclado,278.0,6,Perú,Tarjeta,2024-05-18 20:00:00
Maria,Laptop,1956.0,1,Colombia,Efectivo,2024-05-18 21:00:00
Ana,Mouse,1487.0,6,Chile,Efectivo,2024-05-18 22:00:00
Ana,Laptop,708.0,5,COL,Tarjeta,2024-05-18 23:00:00
Pedro,Celular,1551.0,6,Perú,Efectivo,2024-05-19 00:00:00
Juan,Teclado,874.0,5,col,transferencia,2024-05-19 01:00:00
Pedro,Monitor,359.0,7,chile,Tarjeta,2024-05-19 02:00:00
Pedro,Monitor,119.0,1,chile,Efectivo,2024-05-19 03:00:00
Ana,Teclado,1516.0,3,Perú,Efectivo,2024-05-19 04:00:00
Carlos,Laptop,416.0,6,Perú,TRANSFERENCIA,2024-05-19 05:00:00
Pedro,Mouse,659.0,1,Chile,TRANSFERENCIA,2024-05-19 06:00:00
Carlos,Laptop,60.0,7,Chile,Efectivo,2024-05-19 07:00:00
Carlos,Teclado,1436.0,4,Colombia,Tarjeta,2024-05-19 08:00:00
Juan,Teclado,1596.0,3,chile,transferencia,2024-05-19 09:00:00
Carlos,Mouse,1509.0,9,peru,Efectivo,2024-05-19 10:00:00
Ana,Celular,1120.0,1,peru,Efectivo,2024-05-19 11:00:00
Maria,Celular,1101.0,8,Chile,Efectivo,2024-05-19 12:00:00
Maria,Mouse,605.0,1,Colombia,TRANSFERENCIA,2024-05-19 13:00:00
Luisa,Celular,988.0,5,Colombia,Tarjeta,2024-05-19 14:00:00
Pedro,Monitor,1075.0,8,Colombia,Efectivo,2024-05-19 15:00:00
Ana,Celular,740.0,6,Chile,TRANSFERENCIA,2024-05-19 16:00:00
Carlos,Celular,66.0,7,peru,Efectivo,2024-05-19 17:00:00
Maria,Celular,747.0,8,Colombia,Efectivo,2024-05-19 18:00:00
Ana,Monitor,205.0,6,Chile,Tarjeta,2024-05-19 19:00:00
Maria,Celular,1793.0,6,col,TRANSFERENCIA,2024-05-19 20:00:00
Carlos,Monitor,1711.0,6,col,transferencia,2024-05-19 21:00:00
Maria,Mouse,1095.0,5,COL,Tarjeta,2024-05-19 22:00:00
Pedro,Laptop,1296.0,8,col,transferencia,2024-05-19 23:00:00
Pedro,Mouse,121.0,2,Perú,TRANSFERENCIA,2024-05-20 00:00:00
Luisa,Laptop,774.0,7,COL,TRANSFERENCIA,2024-05-20 00:00:00
Luisa,Mouse,720.0,4,col,transferencia,2024-05-20 02:00:00
Maria,Laptop,1211.0,1,Perú,TRANSFERENCIA,2024-05-20 03:00:00
Ana,Laptop,957.0,5,col,Tarjeta,2024-05-20 04:00:00
Pedro,Teclado,35.0,3,Chile,Efectivo,2024-05-20 05:00:00
Ana,Laptop,419.0,4,chile,transferencia,2024-05-20 06:00:00
Ana,Laptop,767.0,7,Perú,Efectivo,2024-05-20 07:00:00
Maria,Teclado,540.0,5,Colombia,transferencia,2024-05-20 08:00:00
Ana,Celular,1810.0,4,Chile,Efectivo,2024-05-20 09:00:00
Pedro,Celular,1350.0,1,chile,Efectivo,2024-05-20 10:00:00
Carlos,Teclado,1565.0,6,Perú,Tarjeta,2024-05-20 11:00:00
Luisa,Monitor,1139.0,6,Chile,Efectivo,2024-05-20 12:00:00
Carlos,Laptop,758.0,7,Colombia,transferencia,2024-05-20 13:00:00
Ana,Laptop,1851.0,1,Perú,Efectivo,2024-05-20 14:00:00
Carlos,Teclado,1497.0,4,Perú,TRANSFERENCIA,2024-05-20 15:00:00
Pedro,Teclado,255.0,9,chile,Efectivo,2024-05-20 16:00:00
Pedro,Monitor,1114.0,6,Chile,Efectivo,2024-05-20 17:00:00
Ana,Celular,671.0,2,col,TRANSFERENCIA,2024-05-20 18:00:00
Maria,Mouse,918.0,4,Perú,TRANSFERENCIA,2024-05-20 19:00:00
Carlos,Celular,405.0,6,col,transferencia,2024-05-20 00:00:00
Maria,Laptop,531.0,4,Perú,TRANSFERENCIA,2024-05-20 21:00:00
Maria,Teclado,1866.0,7,peru,TRANSFERENCIA,2024-05-20 22:00:00
Juan,Monitor,1769.0,3,COL,transferencia,2024-05-20 23:00:00
Ana,Celular,935.0,6,col,transferencia,2024-05-21 00:00:00
Luisa,Monitor,273.0,4,col,Efectivo,2024-05-21 01:00:00
Pedro,Celular,1694.0,3,chile,Tarjeta,2024-05-21 02:00:00
Pedro,Laptop,799.0,3,Colombia,transferencia,2024-05-21 03:00:00
Ana,Mouse,1307.0,2,peru,TRANSFERENCIA,2024-05-21 04:00:00
Luisa,Monitor,1739.0,3,Colombia,Efectivo,2024-05-21 05:00:00
Pedro,Monitor,1977.0,1,peru,TRANSFERENCIA,2024-05-21 06:00:00
Ana,Mouse,181.0,3,peru,transferencia,2024-05-21 07:00:00
Pedro,Monitor,274.0,9,Chile,Tarjeta,2024-05-21 08:00:00
Maria,Monitor,1996.0,4,Chile,Efectivo,2024-05-21 00:00:00
Carlos,Celular,1855.0,3,Chile,transferencia,2024-05-21 10:00:00
Carlos,Celular,1059.0,8,Perú,transferencia,2024-05-21 11:00:00
Pedro,Mouse,1502.0,1,chile,TRANSFERENCIA,2024-05-21 12:00:00
Juan,Laptop,1895.0,5,Colombia,Tarjeta,2024-05-21 13:00:00
Luisa,Monitor,485.0,1,COL,transferencia,2024-05-21 14:00:00
Luisa,Laptop,365.0,7,peru,TRANSFERENCIA,2024-05-21 15:00:00
Luisa,Mouse,1059.0,5,peru,Efectivo,2024-05-21 16:00:00
Maria,Mouse,43.0,2,chile,TRANSFERENCIA,2024-05-21 17:00:00
Luisa,Celular,273.0,1,col,Efectivo,2024-05-21 00:00:00
Carlos,Monitor,1171.0,7,Perú,TRANSFERENCIA,2024-05-21 19:00:00
Maria,Teclado,825.0,1,COL,Tarjeta,2024-05-21 20:00:00
Ana,Mouse,1728.0,3,Chile,TRANSFERENCIA,2024-05-21 21:00:00
Luisa,Monitor,884.0,6,peru,Tarjeta,2024-05-21 22:00:00
Luisa,Laptop,763.0,6,col,Tarjeta,2024-05-21 23:00:00
Ana,Celular,575.0,7,Colombia,Efectivo,2024-05-22 00:00:00
Luisa,Laptop,471.0,1,peru,TRANSFERENCIA,2024-05-22 01:00:00
Ana,Mouse,1201.0,7,col,TRANSFERENCIA,2024-05-22 02:00:00
Maria,Mouse,1664.0,2,Colombia,TRANSFERENCIA,2024-05-22 03:00:00
Carlos,Laptop,664.0,6,Perú,Tarjeta,2024-05-22 04:00:00
Ana,Mouse,90.0,8,Chile,transferencia,2024-05-22 05:00:00
Juan,Monitor,766.0,three,chile,TRANSFERENCIA,2024-05-22 06:00:00
Ana,Mouse,1947.0,3,Colombia,TRANSFERENCIA,2024-05-22 07:00:00
Luisa,Celular,1897.0,8,peru,transferencia,2024-05-22 08:00:00
Maria,Monitor,879.0,8,COL,Efectivo,2024-05-22 09:00:00
Pedro,Teclado,1440.0,4,Colombia,TRANSFERENCIA,2024-05-22 10:00:00
Maria,Mouse,1607.0,8,COL,transferencia,2024-05-22 11:00:00
Pedro,Mouse,1079.0,5,COL,TRANSFERENCIA,2024-05-22 12:00:00
Ana,Celular,608.0,5,Colombia,Tarjeta,2024-05-22 13:00:00
Carlos,Celular,1644.0,3,chile,transferencia,2024-05-22 14:00:00
Juan,Laptop,816.0,7,chile,Tarjeta,2024-05-22 15:00:00
Maria,Laptop,1944.0,9,Perú,transferencia,2024-05-22 16:00:00
Luisa,Laptop,1086.0,9,chile,Efectivo,2024-05-22 17:00:00
Pedro,Celular,993.0,1,Colombia,Tarjeta,2024-05-22 18:00:00
Luisa,Laptop,713.0,1,chile,TRANSFERENCIA,2024-05-22 19:00:00
Carlos,Laptop,1992.0,5,col,transferencia,2024-05-22 20:00:00
Pedro,Teclado,485.0,1,Chile,TRANSFERENCIA,2024-05-22 21:00:00
Maria,Laptop,601.0,4,COL,Efectivo,2024-05-22 22:00:00
Ana,Mouse,25.0,1,Chile,transferencia,2024-05-22 23:00:00
Luisa,Celular,1393.0,2,peru,Efectivo,2024-05-23 00:00:00
Carlos,Monitor,496.0,2,COL,transferencia,2024-05-23 01:00:00
Maria,Teclado,1871.0,4,peru,Tarjeta,2024-05-23 02:00:00
Maria,Celular,715.0,8,col,TRANSFERENCIA,2024-05-23 03:00:00
Maria,Celular,1535.0,2,col,Tarjeta,2024-05-23 04:00:00
Maria,Mouse,1174.0,9,Chile,Tarjeta,2024-05-23 05:00:00
Pedro,Laptop,629.0,9,col,Tarjeta,2024-05-23 06:00:00
Maria,Mouse,1848.0,2,Colombia,Tarjeta,2024-05-23 07:00:00
Luisa,Laptop,1028.0,1,COL,transferencia,2024-05-23 08:00:00
Carlos,Laptop,786.0,9,peru,TRANSFERENCIA,2024-05-23 09:00:00
Pedro,Celular,456.0,2,chile,transferencia,2024-05-23 10:00:00
Maria,Laptop,299.0,8,Chile,transferencia,2024-05-23 11:00:00
Juan,Teclado,218.0,3,Chile,transferencia,2024-05-23 12:00:00
Juan,Teclado,1508.0,1,col,Tarjeta,2024-05-23 13:00:00
Carlos,Teclado,422.0,1,col,Efectivo,2024-05-23 14:00:00
Ana,Celular,686.0,2,peru,Tarjeta,2024-05-23 15:00:00
Ana,Mouse,1460.0,7,COL,transferencia,2024-05-23 16:00:00
Pedro,Monitor,1887.0,6,COL,Tarjeta,2024-05-23 17:00:00
Pedro,Laptop,1404.0,2,Chile,TRANSFERENCIA,2024-05-23 18:00:00
Pedro,Monitor,1865.0,4,peru,TRANSFERENCIA,2024-05-23 19:00:00
Ana,Mouse,673.0,2,Chile,Tarjeta,2024-05-23 20:00:00
Juan,Mouse,299.0,1,chile,Tarjeta,2024-05-23 21:00:00
Ana,Celular,1465.0,3,Perú,Efectivo,2024-05-23 22:00:00
